20,1.17752257503e-07
20,0.0025220572117
21,0.0341767378988
21,0.0750426471902
21,0.359152612545
21,0.772110522822
21,1.64701736521
21,2.71353370421
21,4.04267531059
21,5.68121678364
21,8.60502970775
21,11.7491036953
21,17.11432035
21,20.085501726
21,25.1326543887
21,36.7661127004
21,43.2268425614
21,50.4979016693
21,66.5209841678
21,77.5381490449
21,90.474699772
21,112.740680862
21,135.605287259
21,160.440755308
21,175.301941524
21,193.394881545
21,218.04366015
21,287.755146708
21,314.552795739
21,350.504022094
21,401.379328736
21,427.741869663
21,457.960608417
21,490.62615503
21,526.869562407
21,559.135795396
21,934.304761905
21,969.304761905
21,1011.73333333
21,1057.97142857
21,1113.05714286
21,1159.42857143
21,1224.51428571
21,1314.06666667
21,1396.8952381
21,1503.45714286
21,1614.41904762
21,1693.77142857
21,1772.67619048
21,1836.51428571
